,id,beats,pitches,tuple_beat_and_pitch,midi
386,386,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[60, 65, 67, 67, 59, 61, 62, 66], [63, 65, 64, 64, 69, 59], [58, 58], [58, 58, 62, 57, 60], [55, 59, 65, 62], [63, 56, 59, 62], [59, 62, 60, 50], [62, 53, 55, 51]]","[[(2, 60), (3, 65), (5, 67), (6, 67), (8, 59), (10, 61), (11, 62), (12, 66)], [(1, 63), (6, 65), (7, 64), (9, 64), (10, 69), (11, 59)], [(5, 58), (8, 58)], [(4, 58), (5, 58), (6, 62), (8, 57), (12, 60)], [(1, 55), (2, 59), (4, 65), (5, 62)], [(1, 63), (6, 56), (7, 59), (10, 62)], [(2, 59), (4, 62), (8, 60), (9, 50)], [(2, 62), (4, 53), (5, 55), (11, 51)]]",lstm_midis/lstm_song386.mid
387,387,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[19, 13, 32, 21, 14, 18, 20, 18], [24, 25, 32, 12, 20, 30], [56, 58], [55, 55, 61, 57, 59], [53, 56, 64, 62], [63, 56, 53, 62], [56, 60, 58, 46], [60, 51, 54, 50]]","[[(2, 19), (3, 13), (5, 32), (6, 21), (8, 14), (10, 18), (11, 20), (12, 18)], [(1, 24), (6, 25), (7, 32), (9, 12), (10, 20), (11, 30)], [(5, 56), (8, 58)], [(4, 55), (5, 55), (6, 61), (8, 57), (12, 59)], [(1, 53), (2, 56), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 53), (10, 62)], [(2, 56), (4, 60), (8, 58), (9, 46)], [(2, 60), (4, 51), (5, 54), (11, 50)]]",lstm_midis/lstm_song387.mid
388,388,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[61, 59, 65, 65, 58, 62, 62, 63], [60, 66, 66, 61, 66, 64], [57, 57], [57, 57, 62, 56, 60], [54, 58, 64, 61], [62, 55, 58, 61], [58, 60, 58, 50], [61, 52, 53, 51]]","[[(2, 61), (3, 59), (5, 65), (6, 65), (8, 58), (10, 62), (11, 62), (12, 63)], [(1, 60), (6, 66), (7, 66), (9, 61), (10, 66), (11, 64)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 56), (12, 60)], [(1, 54), (2, 58), (4, 64), (5, 61)], [(1, 62), (6, 55), (7, 58), (10, 61)], [(2, 58), (4, 60), (8, 58), (9, 50)], [(2, 61), (4, 52), (5, 53), (11, 51)]]",lstm_midis/lstm_song388.mid
389,389,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[44, 43, 53, 48, 39, 42, 45, 47], [45, 46, 50, 43, 46, 48], [56, 57], [56, 56, 61, 57, 59], [54, 57, 63, 61], [62, 55, 56, 62], [58, 60, 58, 49], [60, 52, 53, 50]]","[[(2, 44), (3, 43), (5, 53), (6, 48), (8, 39), (10, 42), (11, 45), (12, 47)], [(1, 45), (6, 46), (7, 50), (9, 43), (10, 46), (11, 48)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 63), (5, 61)], [(1, 62), (6, 55), (7, 56), (10, 62)], [(2, 58), (4, 60), (8, 58), (9, 49)], [(2, 60), (4, 52), (5, 53), (11, 50)]]",lstm_midis/lstm_song389.mid
390,390,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[41, 35, 48, 42, 36, 39, 39, 40], [41, 43, 47, 37, 43, 46], [56, 57], [55, 55, 61, 56, 58], [53, 56, 62, 62], [62, 56, 54, 61], [54, 57, 55, 45], [58, 49, 50, 46]]","[[(2, 41), (3, 35), (5, 48), (6, 42), (8, 36), (10, 39), (11, 39), (12, 40)], [(1, 41), (6, 43), (7, 47), (9, 37), (10, 43), (11, 46)], [(5, 56), (8, 57)], [(4, 55), (5, 55), (6, 61), (8, 56), (12, 58)], [(1, 53), (2, 56), (4, 62), (5, 62)], [(1, 62), (6, 56), (7, 54), (10, 61)], [(2, 54), (4, 57), (8, 55), (9, 45)], [(2, 58), (4, 49), (5, 50), (11, 46)]]",lstm_midis/lstm_song390.mid
391,391,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[69, 72, 72, 75, 69, 71, 72, 75], [69, 75, 72, 72, 76, 68], [57, 57], [58, 58, 63, 57, 61], [55, 59, 65, 61], [63, 55, 60, 62], [56, 57, 56, 46], [58, 50, 51, 47]]","[[(2, 69), (3, 72), (5, 72), (6, 75), (8, 69), (10, 71), (11, 72), (12, 75)], [(1, 69), (6, 75), (7, 72), (9, 72), (10, 76), (11, 68)], [(5, 57), (8, 57)], [(4, 58), (5, 58), (6, 63), (8, 57), (12, 61)], [(1, 55), (2, 59), (4, 65), (5, 61)], [(1, 63), (6, 55), (7, 60), (10, 62)], [(2, 56), (4, 57), (8, 56), (9, 46)], [(2, 58), (4, 50), (5, 51), (11, 47)]]",lstm_midis/lstm_song391.mid
392,392,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[34, 37, 45, 39, 30, 33, 37, 38], [40, 41, 43, 34, 37, 41], [56, 58], [57, 56, 62, 57, 60], [54, 57, 64, 62], [63, 56, 55, 62], [56, 58, 58, 44], [59, 50, 54, 49]]","[[(2, 34), (3, 37), (5, 45), (6, 39), (8, 30), (10, 33), (11, 37), (12, 38)], [(1, 40), (6, 41), (7, 43), (9, 34), (10, 37), (11, 41)], [(5, 56), (8, 58)], [(4, 57), (5, 56), (6, 62), (8, 57), (12, 60)], [(1, 54), (2, 57), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 55), (10, 62)], [(2, 56), (4, 58), (8, 58), (9, 44)], [(2, 59), (4, 50), (5, 54), (11, 49)]]",lstm_midis/lstm_song392.mid
393,393,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[64, 59, 69, 66, 64, 63, 65, 65], [60, 65, 66, 61, 67, 67], [57, 57], [57, 57, 62, 57, 60], [54, 58, 64, 61], [63, 56, 58, 62], [58, 60, 58, 49], [60, 53, 53, 49]]","[[(2, 64), (3, 59), (5, 69), (6, 66), (8, 64), (10, 63), (11, 65), (12, 65)], [(1, 60), (6, 65), (7, 66), (9, 61), (10, 67), (11, 67)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 57), (12, 60)], [(1, 54), (2, 58), (4, 64), (5, 61)], [(1, 63), (6, 56), (7, 58), (10, 62)], [(2, 58), (4, 60), (8, 58), (9, 49)], [(2, 60), (4, 53), (5, 53), (11, 49)]]",lstm_midis/lstm_song393.mid
394,394,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[53, 50, 58, 55, 51, 54, 56, 55], [56, 56, 56, 50, 58, 57], [56, 57], [56, 55, 61, 56, 58], [53, 56, 63, 61], [62, 55, 56, 60], [56, 60, 57, 47], [60, 51, 52, 48]]","[[(2, 53), (3, 50), (5, 58), (6, 55), (8, 51), (10, 54), (11, 56), (12, 55)], [(1, 56), (6, 56), (7, 56), (9, 50), (10, 58), (11, 57)], [(5, 56), (8, 57)], [(4, 56), (5, 55), (6, 61), (8, 56), (12, 58)], [(1, 53), (2, 56), (4, 63), (5, 61)], [(1, 62), (6, 55), (7, 56), (10, 60)], [(2, 56), (4, 60), (8, 57), (9, 47)], [(2, 60), (4, 51), (5, 52), (11, 48)]]",lstm_midis/lstm_song394.mid
395,395,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[25, 24, 36, 27, 21, 23, 29, 27], [31, 30, 34, 24, 27, 34], [55, 58], [55, 54, 60, 56, 58], [52, 54, 62, 62], [61, 56, 52, 60], [57, 59, 58, 47], [60, 51, 53, 49]]","[[(2, 25), (3, 24), (5, 36), (6, 27), (8, 21), (10, 23), (11, 29), (12, 27)], [(1, 31), (6, 30), (7, 34), (9, 24), (10, 27), (11, 34)], [(5, 55), (8, 58)], [(4, 55), (5, 54), (6, 60), (8, 56), (12, 58)], [(1, 52), (2, 54), (4, 62), (5, 62)], [(1, 61), (6, 56), (7, 52), (10, 60)], [(2, 57), (4, 59), (8, 58), (9, 47)], [(2, 60), (4, 51), (5, 53), (11, 49)]]",lstm_midis/lstm_song395.mid
396,396,"[[5], [1, 6, 7, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[22], [13, 9, 20, 18], [55, 58], [53, 52, 59, 56, 57], [51, 52, 61, 62], [61, 56, 49, 60], [59, 62, 61, 51], [61, 53, 56, 53]]","[[(5, 22)], [(1, 13), (6, 9), (7, 20), (11, 18)], [(5, 55), (8, 58)], [(4, 53), (5, 52), (6, 59), (8, 56), (12, 57)], [(1, 51), (2, 52), (4, 61), (5, 62)], [(1, 61), (6, 56), (7, 49), (10, 60)], [(2, 59), (4, 62), (8, 61), (9, 51)], [(2, 61), (4, 53), (5, 56), (11, 53)]]",lstm_midis/lstm_song396.mid
397,397,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[45, 35, 52, 41, 42, 44, 46, 42], [44, 43, 50, 39, 46, 53], [55, 57], [53, 53, 60, 55, 56], [51, 54, 62, 62], [60, 55, 52, 59], [58, 60, 59, 46], [61, 51, 55, 51]]","[[(2, 45), (3, 35), (5, 52), (6, 41), (8, 42), (10, 44), (11, 46), (12, 42)], [(1, 44), (6, 43), (7, 50), (9, 39), (10, 46), (11, 53)], [(5, 55), (8, 57)], [(4, 53), (5, 53), (6, 60), (8, 55), (12, 56)], [(1, 51), (2, 54), (4, 62), (5, 62)], [(1, 60), (6, 55), (7, 52), (10, 59)], [(2, 58), (4, 60), (8, 59), (9, 46)], [(2, 61), (4, 51), (5, 55), (11, 51)]]",lstm_midis/lstm_song397.mid
398,398,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[62, 61, 67, 65, 63, 63, 65, 65], [62, 66, 65, 64, 68, 65], [57, 57], [57, 57, 62, 56, 60], [55, 58, 64, 61], [62, 55, 58, 61], [55, 58, 56, 45], [58, 50, 51, 46]]","[[(2, 62), (3, 61), (5, 67), (6, 65), (8, 63), (10, 63), (11, 65), (12, 65)], [(1, 62), (6, 66), (7, 65), (9, 64), (10, 68), (11, 65)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 56), (12, 60)], [(1, 55), (2, 58), (4, 64), (5, 61)], [(1, 62), (6, 55), (7, 58), (10, 61)], [(2, 55), (4, 58), (8, 56), (9, 45)], [(2, 58), (4, 50), (5, 51), (11, 46)]]",lstm_midis/lstm_song398.mid
399,399,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[64, 68, 70, 67, 67, 65, 70, 69], [65, 69, 68, 67, 67, 71], [56, 57], [56, 56, 61, 55, 58], [54, 56, 63, 62], [62, 56, 56, 60], [57, 60, 58, 48], [60, 52, 52, 47]]","[[(2, 64), (3, 68), (5, 70), (6, 67), (8, 67), (10, 65), (11, 70), (12, 69)], [(1, 65), (6, 69), (7, 68), (9, 67), (10, 67), (11, 71)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 55), (12, 58)], [(1, 54), (2, 56), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 56), (10, 60)], [(2, 57), (4, 60), (8, 58), (9, 48)], [(2, 60), (4, 52), (5, 52), (11, 47)]]",lstm_midis/lstm_song399.mid
400,400,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[75, 76, 75, 81, 76, 79, 77, 78], [76, 81, 76, 78, 85, 74], [58, 57], [59, 58, 63, 57, 61], [55, 60, 65, 61], [64, 55, 61, 62], [58, 61, 59, 49], [61, 53, 53, 49]]","[[(2, 75), (3, 76), (5, 75), (6, 81), (8, 76), (10, 79), (11, 77), (12, 78)], [(1, 76), (6, 81), (7, 76), (9, 78), (10, 85), (11, 74)], [(5, 58), (8, 57)], [(4, 59), (5, 58), (6, 63), (8, 57), (12, 61)], [(1, 55), (2, 60), (4, 65), (5, 61)], [(1, 64), (6, 55), (7, 61), (10, 62)], [(2, 58), (4, 61), (8, 59), (9, 49)], [(2, 61), (4, 53), (5, 53), (11, 49)]]",lstm_midis/lstm_song400.mid
401,401,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[21, 12, 32, 18, 16, 20, 21, 17], [24, 25, 32, 13, 22, 32], [55, 57], [54, 54, 60, 57, 58], [52, 55, 63, 62], [61, 55, 52, 61], [55, 58, 57, 43], [58, 49, 55, 49]]","[[(2, 21), (3, 12), (5, 32), (6, 18), (8, 16), (10, 20), (11, 21), (12, 17)], [(1, 24), (6, 25), (7, 32), (9, 13), (10, 22), (11, 32)], [(5, 55), (8, 57)], [(4, 54), (5, 54), (6, 60), (8, 57), (12, 58)], [(1, 52), (2, 55), (4, 63), (5, 62)], [(1, 61), (6, 55), (7, 52), (10, 61)], [(2, 55), (4, 58), (8, 57), (9, 43)], [(2, 58), (4, 49), (5, 55), (11, 49)]]",lstm_midis/lstm_song401.mid
402,402,"[[5], [7, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[18], [13, 10], [54, 58], [53, 52, 59, 56, 57], [51, 53, 61, 62], [61, 56, 49, 60], [54, 57, 57, 42], [56, 47, 53, 47]]","[[(5, 18)], [(7, 13), (11, 10)], [(5, 54), (8, 58)], [(4, 53), (5, 52), (6, 59), (8, 56), (12, 57)], [(1, 51), (2, 53), (4, 61), (5, 62)], [(1, 61), (6, 56), (7, 49), (10, 60)], [(2, 54), (4, 57), (8, 57), (9, 42)], [(2, 56), (4, 47), (5, 53), (11, 47)]]",lstm_midis/lstm_song402.mid
403,403,"[[4], [], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[16], [], [54, 56], [52, 51, 58, 56, 56], [50, 52, 60, 61], [60, 55, 48, 60], [55, 58, 58, 45], [59, 49, 54, 51]]","[[(4, 16)], [], [(5, 54), (8, 56)], [(4, 52), (5, 51), (6, 58), (8, 56), (12, 56)], [(1, 50), (2, 52), (4, 60), (5, 61)], [(1, 60), (6, 55), (7, 48), (10, 60)], [(2, 55), (4, 58), (8, 58), (9, 45)], [(2, 59), (4, 49), (5, 54), (11, 51)]]",lstm_midis/lstm_song403.mid
404,404,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[69, 68, 69, 69, 69, 70, 72, 72], [70, 72, 68, 70, 75, 70], [57, 57], [57, 57, 62, 56, 60], [55, 58, 64, 61], [63, 55, 59, 61], [58, 60, 57, 50], [60, 53, 52, 48]]","[[(2, 69), (3, 68), (5, 69), (6, 69), (8, 69), (10, 70), (11, 72), (12, 72)], [(1, 70), (6, 72), (7, 68), (9, 70), (10, 75), (11, 70)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 56), (12, 60)], [(1, 55), (2, 58), (4, 64), (5, 61)], [(1, 63), (6, 55), (7, 59), (10, 61)], [(2, 58), (4, 60), (8, 57), (9, 50)], [(2, 60), (4, 53), (5, 52), (11, 48)]]",lstm_midis/lstm_song404.mid
405,405,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[29, 18, 39, 25, 21, 25, 27, 24], [30, 29, 37, 19, 27, 38], [56, 57], [55, 55, 60, 57, 58], [53, 55, 62, 62], [62, 56, 53, 61], [55, 57, 56, 45], [58, 49, 52, 48]]","[[(2, 29), (3, 18), (5, 39), (6, 25), (8, 21), (10, 25), (11, 27), (12, 24)], [(1, 30), (6, 29), (7, 37), (9, 19), (10, 27), (11, 38)], [(5, 56), (8, 57)], [(4, 55), (5, 55), (6, 60), (8, 57), (12, 58)], [(1, 53), (2, 55), (4, 62), (5, 62)], [(1, 62), (6, 56), (7, 53), (10, 61)], [(2, 55), (4, 57), (8, 56), (9, 45)], [(2, 58), (4, 49), (5, 52), (11, 48)]]",lstm_midis/lstm_song405.mid
406,406,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[69, 63, 69, 66, 66, 68, 71, 67], [68, 69, 67, 65, 72, 72], [58, 58], [58, 58, 63, 57, 61], [55, 59, 65, 62], [64, 56, 59, 62], [59, 61, 60, 50], [62, 53, 54, 51]]","[[(2, 69), (3, 63), (5, 69), (6, 66), (8, 66), (10, 68), (11, 71), (12, 67)], [(1, 68), (6, 69), (7, 67), (9, 65), (10, 72), (11, 72)], [(5, 58), (8, 58)], [(4, 58), (5, 58), (6, 63), (8, 57), (12, 61)], [(1, 55), (2, 59), (4, 65), (5, 62)], [(1, 64), (6, 56), (7, 59), (10, 62)], [(2, 59), (4, 61), (8, 60), (9, 50)], [(2, 62), (4, 53), (5, 54), (11, 51)]]",lstm_midis/lstm_song406.mid
407,407,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[29, 26, 42, 32, 28, 29, 34, 31], [32, 35, 39, 26, 30, 38], [57, 58], [56, 56, 62, 57, 59], [54, 57, 64, 62], [63, 56, 55, 62], [57, 60, 58, 46], [60, 51, 54, 50]]","[[(2, 29), (3, 26), (5, 42), (6, 32), (8, 28), (10, 29), (11, 34), (12, 31)], [(1, 32), (6, 35), (7, 39), (9, 26), (10, 30), (11, 38)], [(5, 57), (8, 58)], [(4, 56), (5, 56), (6, 62), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 55), (10, 62)], [(2, 57), (4, 60), (8, 58), (9, 46)], [(2, 60), (4, 51), (5, 54), (11, 50)]]",lstm_midis/lstm_song407.mid
408,408,"[[2, 5, 6, 11, 12], [1, 6, 7, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[9, 30, 15, 13, 13], [16, 15, 26, 10, 21], [54, 57], [54, 53, 60, 56, 58], [51, 53, 62, 62], [61, 55, 51, 61], [59, 61, 61, 50], [62, 52, 57, 56]]","[[(2, 9), (5, 30), (6, 15), (11, 13), (12, 13)], [(1, 16), (6, 15), (7, 26), (10, 10), (11, 21)], [(5, 54), (8, 57)], [(4, 54), (5, 53), (6, 60), (8, 56), (12, 58)], [(1, 51), (2, 53), (4, 62), (5, 62)], [(1, 61), (6, 55), (7, 51), (10, 61)], [(2, 59), (4, 61), (8, 61), (9, 50)], [(2, 62), (4, 52), (5, 57), (11, 56)]]",lstm_midis/lstm_song408.mid
409,409,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[62, 60, 72, 63, 63, 65, 69, 63], [65, 65, 66, 59, 70, 70], [57, 57], [57, 57, 62, 57, 60], [55, 58, 64, 61], [63, 55, 59, 62], [57, 59, 57, 49], [60, 52, 52, 48]]","[[(2, 62), (3, 60), (5, 72), (6, 63), (8, 63), (10, 65), (11, 69), (12, 63)], [(1, 65), (6, 65), (7, 66), (9, 59), (10, 70), (11, 70)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 57), (12, 60)], [(1, 55), (2, 58), (4, 64), (5, 61)], [(1, 63), (6, 55), (7, 59), (10, 62)], [(2, 57), (4, 59), (8, 57), (9, 49)], [(2, 60), (4, 52), (5, 52), (11, 48)]]",lstm_midis/lstm_song409.mid
410,410,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[47, 45, 55, 49, 44, 47, 48, 49], [48, 51, 54, 47, 51, 53], [56, 57], [56, 56, 61, 56, 58], [53, 56, 63, 62], [62, 56, 55, 61], [54, 57, 54, 45], [58, 49, 50, 45]]","[[(2, 47), (3, 45), (5, 55), (6, 49), (8, 44), (10, 47), (11, 48), (12, 49)], [(1, 48), (6, 51), (7, 54), (9, 47), (10, 51), (11, 53)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 56), (12, 58)], [(1, 53), (2, 56), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 55), (10, 61)], [(2, 54), (4, 57), (8, 54), (9, 45)], [(2, 58), (4, 49), (5, 50), (11, 45)]]",lstm_midis/lstm_song410.mid
411,411,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[63, 67, 68, 69, 64, 65, 66, 70], [63, 68, 66, 67, 70, 62], [57, 57], [58, 58, 62, 57, 61], [55, 59, 65, 61], [63, 55, 59, 62], [56, 58, 56, 46], [59, 50, 52, 48]]","[[(2, 63), (3, 67), (5, 68), (6, 69), (8, 64), (10, 65), (11, 66), (12, 70)], [(1, 63), (6, 68), (7, 66), (9, 67), (10, 70), (11, 62)], [(5, 57), (8, 57)], [(4, 58), (5, 58), (6, 62), (8, 57), (12, 61)], [(1, 55), (2, 59), (4, 65), (5, 61)], [(1, 63), (6, 55), (7, 59), (10, 62)], [(2, 56), (4, 58), (8, 56), (9, 46)], [(2, 59), (4, 50), (5, 52), (11, 48)]]",lstm_midis/lstm_song411.mid
412,412,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[54, 54, 60, 57, 52, 55, 56, 57], [57, 59, 58, 54, 60, 57], [57, 58], [58, 57, 63, 57, 60], [55, 58, 65, 62], [63, 56, 58, 62], [56, 58, 57, 45], [58, 50, 52, 48]]","[[(2, 54), (3, 54), (5, 60), (6, 57), (8, 52), (10, 55), (11, 56), (12, 57)], [(1, 57), (6, 59), (7, 58), (9, 54), (10, 60), (11, 57)], [(5, 57), (8, 58)], [(4, 58), (5, 57), (6, 63), (8, 57), (12, 60)], [(1, 55), (2, 58), (4, 65), (5, 62)], [(1, 63), (6, 56), (7, 58), (10, 62)], [(2, 56), (4, 58), (8, 57), (9, 45)], [(2, 58), (4, 50), (5, 52), (11, 48)]]",lstm_midis/lstm_song412.mid
413,413,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[63, 66, 67, 70, 65, 66, 65, 69], [64, 70, 67, 67, 73, 62], [57, 57], [57, 57, 62, 56, 60], [54, 59, 64, 61], [63, 55, 59, 62], [58, 60, 58, 48], [60, 53, 52, 48]]","[[(2, 63), (3, 66), (5, 67), (6, 70), (8, 65), (10, 66), (11, 65), (12, 69)], [(1, 64), (6, 70), (7, 67), (9, 67), (10, 73), (11, 62)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 56), (12, 60)], [(1, 54), (2, 59), (4, 64), (5, 61)], [(1, 63), (6, 55), (7, 59), (10, 62)], [(2, 58), (4, 60), (8, 58), (9, 48)], [(2, 60), (4, 53), (5, 52), (11, 48)]]",lstm_midis/lstm_song413.mid
414,414,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[67, 72, 75, 75, 71, 69, 71, 75], [67, 75, 72, 72, 75, 69], [56, 57], [57, 56, 61, 55, 59], [54, 57, 63, 61], [62, 55, 58, 60], [56, 60, 56, 47], [60, 51, 51, 46]]","[[(2, 67), (3, 72), (5, 75), (6, 75), (8, 71), (10, 69), (11, 71), (12, 75)], [(1, 67), (6, 75), (7, 72), (9, 72), (10, 75), (11, 69)], [(5, 56), (8, 57)], [(4, 57), (5, 56), (6, 61), (8, 55), (12, 59)], [(1, 54), (2, 57), (4, 63), (5, 61)], [(1, 62), (6, 55), (7, 58), (10, 60)], [(2, 56), (4, 60), (8, 56), (9, 47)], [(2, 60), (4, 51), (5, 51), (11, 46)]]",lstm_midis/lstm_song414.mid
