,0,1,2,3,4,5,6,7
438,"[(2, 55.0), (3, 57.0), (5, 61.0), (6, 60.0), (8, 53.0), (10, 54.0), (11, 57.0), (12, 60.0)]","[(1, 57.0), (6, 60.0), (7, 59.0), (9, 57.0), (10, 60.0), (11, 57.0)]","[(5, 56.0), (8, 57.0)]","[(4, 57.0), (5, 56.0), (6, 62.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 57.0), (10, 61.0)]","[(2, 55.0), (4, 58.0), (8, 56.0), (9, 45.0)]","[(2, 58.0), (4, 50.0), (5, 52.0), (11, 46.0)]"
439,"[(2, 38.0), (3, 40.0), (5, 48.0), (6, 43.0), (8, 35.0), (10, 38.0), (11, 40.0), (12, 42.0)]","[(1, 43.0), (6, 45.0), (7, 47.0), (9, 39.0), (10, 42.0), (11, 43.0)]","[(5, 54.0), (8, 57.0)]","[(4, 54.0), (5, 53.0), (6, 60.0), (8, 55.0), (12, 56.0)]","[(1, 52.0), (2, 53.0), (4, 62.0), (5, 62.0)]","[(1, 60.0), (6, 55.0), (7, 52.0), (10, 59.0)]","[(2, 57.0), (4, 61.0), (8, 59.0), (9, 48.0)]","[(2, 60.0), (4, 52.0), (5, 54.0), (11, 49.0)]"
440,"[(2, 70.0), (3, 71.0), (5, 74.0), (6, 76.0), (8, 72.0), (10, 72.0), (11, 74.0), (12, 76.0)]","[(1, 68.0), (6, 75.0), (7, 71.0), (9, 72.0), (10, 78.0), (11, 71.0)]","[(5, 57.0), (8, 57.0)]","[(4, 58.0), (5, 58.0), (6, 63.0), (8, 57.0), (12, 61.0)]","[(1, 55.0), (2, 59.0), (4, 65.0), (5, 61.0)]","[(1, 64.0), (6, 55.0), (7, 60.0), (10, 62.0)]","[(2, 58.0), (4, 61.0), (8, 59.0), (9, 49.0)]","[(2, 61.0), (4, 53.0), (5, 54.0), (11, 50.0)]"
441,"[(2, 42.0), (3, 45.0), (5, 51.0), (6, 48.0), (8, 39.0), (10, 43.0), (11, 44.0), (12, 48.0)]","[(1, 45.0), (6, 48.0), (7, 51.0), (9, 44.0), (10, 47.0), (11, 45.0)]","[(5, 56.0), (8, 57.0)]","[(4, 56.0), (5, 55.0), (6, 61.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 63.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 56.0), (10, 61.0)]","[(2, 55.0), (4, 58.0), (8, 56.0), (9, 43.0)]","[(2, 58.0), (4, 49.0), (5, 53.0), (11, 47.0)]"
442,"[(2, 30.0), (3, 27.0), (5, 40.0), (6, 30.0), (8, 29.0), (10, 31.0), (11, 35.0), (12, 31.0)]","[(1, 35.0), (6, 35.0), (7, 40.0), (9, 27.0), (10, 34.0), (11, 39.0)]","[(5, 56.0), (8, 58.0)]","[(4, 56.0), (5, 55.0), (6, 61.0), (8, 57.0), (12, 59.0)]","[(1, 53.0), (2, 56.0), (4, 63.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 54.0), (10, 61.0)]","[(2, 54.0), (4, 57.0), (8, 56.0), (9, 42.0)]","[(2, 57.0), (4, 47.0), (5, 52.0), (11, 45.0)]"
443,"[(2, 77.0), (3, 73.0), (5, 81.0), (6, 81.0), (8, 81.0), (10, 77.0), (11, 82.0), (12, 80.0)]","[(1, 72.0), (6, 78.0), (7, 75.0), (9, 78.0), (10, 82.0), (11, 79.0)]","[(5, 57.0), (8, 57.0)]","[(4, 58.0), (5, 58.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 60.0), (10, 61.0)]","[(2, 55.0), (4, 58.0), (8, 55.0), (9, 45.0)]","[(2, 59.0), (4, 50.0), (5, 50.0), (11, 46.0)]"
444,"[(2, 47.0), (3, 44.0), (5, 55.0), (6, 47.0), (8, 45.0), (10, 48.0), (11, 51.0), (12, 47.0)]","[(1, 52.0), (6, 52.0), (7, 53.0), (9, 43.0), (10, 52.0), (11, 53.0)]","[(5, 56.0), (8, 57.0)]","[(4, 56.0), (5, 56.0), (6, 62.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 64.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 56.0), (10, 61.0)]","[(2, 59.0), (4, 61.0), (8, 59.0), (9, 50.0)]","[(2, 60.0), (4, 53.0), (5, 53.0), (11, 50.0)]"
445,"[(2, 22.0), (3, 23.0), (5, 38.0), (6, 24.0), (8, 21.0), (10, 23.0), (11, 29.0), (12, 26.0)]","[(1, 30.0), (6, 29.0), (7, 35.0), (9, 20.0), (10, 25.0), (11, 35.0)]","[(5, 56.0), (8, 57.0)]","[(4, 55.0), (5, 54.0), (6, 60.0), (8, 57.0), (12, 58.0)]","[(1, 53.0), (2, 55.0), (4, 62.0), (5, 62.0)]","[(1, 62.0), (6, 56.0), (7, 53.0), (10, 61.0)]","[(2, 55.0), (4, 57.0), (8, 57.0), (9, 45.0)]","[(2, 58.0), (4, 49.0), (5, 52.0), (11, 48.0)]"
446,"[(2, 68.0), (3, 60.0), (5, 66.0), (6, 64.0), (8, 66.0), (10, 66.0), (11, 68.0), (12, 65.0)]","[(1, 66.0), (6, 66.0), (7, 65.0), (9, 63.0), (10, 71.0), (11, 69.0)]","[(5, 58.0), (8, 58.0)]","[(4, 58.0), (5, 58.0), (6, 62.0), (8, 57.0), (12, 61.0)]","[(1, 55.0), (2, 59.0), (4, 65.0), (5, 62.0)]","[(1, 64.0), (6, 56.0), (7, 59.0), (10, 62.0)]","[(2, 59.0), (4, 61.0), (8, 60.0), (9, 50.0)]","[(2, 62.0), (4, 53.0), (5, 54.0), (11, 51.0)]"
447,"[(2, 52.0), (3, 59.0), (5, 62.0), (6, 59.0), (8, 52.0), (10, 53.0), (11, 57.0), (12, 60.0)]","[(1, 56.0), (6, 60.0), (7, 58.0), (9, 58.0), (10, 57.0), (11, 57.0)]","[(5, 57.0), (8, 58.0)]","[(4, 58.0), (5, 58.0), (6, 63.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 65.0), (5, 62.0)]","[(1, 64.0), (6, 56.0), (7, 58.0), (10, 62.0)]","[(2, 56.0), (4, 59.0), (8, 57.0), (9, 46.0)]","[(2, 60.0), (4, 51.0), (5, 53.0), (11, 48.0)]"
448,"[(2, 18.0), (3, 14.0), (5, 36.0), (6, 17.0), (8, 15.0), (10, 14.0), (11, 24.0), (12, 20.0)]","[(1, 23.0), (6, 22.0), (7, 30.0), (9, 15.0), (10, 16.0), (11, 33.0)]","[(5, 55.0), (8, 58.0)]","[(4, 55.0), (5, 54.0), (6, 61.0), (8, 57.0), (12, 59.0)]","[(1, 52.0), (2, 55.0), (4, 63.0), (5, 62.0)]","[(1, 62.0), (6, 56.0), (7, 52.0), (10, 61.0)]","[(2, 59.0), (4, 61.0), (8, 61.0), (9, 50.0)]","[(2, 62.0), (4, 52.0), (5, 56.0), (11, 55.0)]"
449,"[(2, 67.0), (3, 66.0), (5, 72.0), (6, 69.0), (8, 69.0), (10, 67.0), (11, 72.0), (12, 69.0)]","[(1, 67.0), (6, 69.0), (7, 68.0), (9, 69.0), (10, 73.0), (11, 71.0)]","[(5, 57.0), (8, 57.0)]","[(4, 58.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 59.0), (10, 62.0)]","[(2, 57.0), (4, 59.0), (8, 57.0), (9, 49.0)]","[(2, 60.0), (4, 51.0), (5, 51.0), (11, 48.0)]"
450,"[(2, 60.0), (3, 56.0), (5, 65.0), (6, 62.0), (8, 60.0), (10, 60.0), (11, 62.0), (12, 61.0)]","[(1, 58.0), (6, 61.0), (7, 61.0), (9, 60.0), (10, 65.0), (11, 62.0)]","[(5, 57.0), (8, 57.0)]","[(4, 56.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 58.0), (4, 63.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 57.0), (10, 61.0)]","[(2, 54.0), (4, 57.0), (8, 54.0), (9, 45.0)]","[(2, 58.0), (4, 49.0), (5, 49.0), (11, 44.0)]"
451,"[(2, 23.0), (3, 20.0), (5, 37.0), (6, 26.0), (8, 21.0), (10, 24.0), (11, 27.0), (12, 25.0)]","[(1, 28.0), (6, 31.0), (7, 37.0), (9, 20.0), (10, 26.0), (11, 35.0)]","[(5, 56.0), (8, 58.0)]","[(4, 56.0), (5, 55.0), (6, 61.0), (8, 57.0), (12, 59.0)]","[(1, 53.0), (2, 56.0), (4, 64.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 54.0), (10, 62.0)]","[(2, 57.0), (4, 58.0), (8, 58.0), (9, 46.0)]","[(2, 59.0), (4, 50.0), (5, 55.0), (11, 51.0)]"
452,"[(2, 50.0), (3, 50.0), (5, 61.0), (6, 54.0), (8, 50.0), (10, 52.0), (11, 54.0), (12, 55.0)]","[(1, 53.0), (6, 57.0), (7, 58.0), (9, 49.0), (10, 58.0), (11, 56.0)]","[(5, 57.0), (8, 58.0)]","[(4, 58.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 65.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 57.0), (10, 62.0)]","[(2, 56.0), (4, 58.0), (8, 57.0), (9, 45.0)]","[(2, 59.0), (4, 50.0), (5, 53.0), (11, 48.0)]"
453,"[(2, 31.0), (3, 28.0), (5, 41.0), (6, 29.0), (8, 27.0), (10, 30.0), (11, 36.0), (12, 32.0)]","[(1, 37.0), (6, 35.0), (7, 39.0), (9, 28.0), (10, 30.0), (11, 42.0)]","[(5, 56.0), (8, 58.0)]","[(4, 56.0), (5, 55.0), (6, 61.0), (8, 57.0), (12, 59.0)]","[(1, 53.0), (2, 56.0), (4, 63.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 54.0), (10, 62.0)]","[(2, 58.0), (4, 61.0), (8, 59.0), (9, 49.0)]","[(2, 61.0), (4, 53.0), (5, 55.0), (11, 51.0)]"
454,"[(2, 70.0), (3, 67.0), (5, 73.0), (6, 70.0), (8, 72.0), (10, 70.0), (11, 74.0), (12, 71.0)]","[(1, 68.0), (6, 70.0), (7, 70.0), (9, 70.0), (10, 75.0), (11, 72.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 56.0), (6, 62.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 63.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 58.0), (10, 61.0)]","[(2, 56.0), (4, 59.0), (8, 56.0), (9, 47.0)]","[(2, 60.0), (4, 51.0), (5, 51.0), (11, 47.0)]"
455,"[(2, 33.0), (3, 32.0), (5, 43.0), (6, 36.0), (8, 28.0), (10, 32.0), (11, 33.0), (12, 35.0)]","[(1, 36.0), (6, 38.0), (7, 43.0), (9, 31.0), (10, 35.0), (11, 38.0)]","[(5, 56.0), (8, 58.0)]","[(4, 55.0), (5, 54.0), (6, 61.0), (8, 56.0), (12, 58.0)]","[(1, 53.0), (2, 55.0), (4, 62.0), (5, 62.0)]","[(1, 62.0), (6, 56.0), (7, 53.0), (10, 61.0)]","[(2, 57.0), (4, 59.0), (8, 57.0), (9, 47.0)]","[(2, 59.0), (4, 51.0), (5, 52.0), (11, 49.0)]"
456,"[(4, 13.0)]",[],"[(5, 54.0), (8, 57.0)]","[(4, 52.0), (5, 50.0), (6, 58.0), (8, 56.0), (12, 56.0)]","[(1, 50.0), (2, 51.0), (4, 60.0), (5, 62.0)]","[(1, 60.0), (6, 56.0), (7, 47.0), (10, 59.0)]","[(2, 58.0), (4, 61.0), (8, 60.0), (9, 50.0)]","[(2, 60.0), (4, 52.0), (5, 55.0), (11, 53.0)]"
457,"[(5, 24.0), (6, 9.0)]","[(1, 13.0), (6, 14.0), (7, 26.0), (11, 22.0)]","[(5, 51.0), (8, 56.0)]","[(4, 50.0), (5, 48.0), (6, 57.0), (8, 53.0), (12, 53.0)]","[(1, 48.0), (2, 49.0), (4, 58.0), (5, 61.0)]","[(1, 58.0), (6, 54.0), (7, 45.0), (10, 57.0)]","[(2, 58.0), (4, 60.0), (8, 60.0), (9, 46.0)]","[(2, 61.0), (4, 51.0), (5, 57.0), (11, 54.0)]"
458,"[(2, 48.0), (3, 40.0), (5, 54.0), (6, 48.0), (8, 45.0), (10, 46.0), (11, 48.0), (12, 47.0)]","[(1, 48.0), (6, 49.0), (7, 51.0), (9, 44.0), (10, 50.0), (11, 53.0)]","[(5, 56.0), (8, 57.0)]","[(4, 56.0), (5, 56.0), (6, 61.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 64.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 56.0), (10, 61.0)]","[(2, 56.0), (4, 58.0), (8, 57.0), (9, 45.0)]","[(2, 58.0), (4, 50.0), (5, 52.0), (11, 47.0)]"
459,"[(2, 60.0), (3, 59.0), (5, 64.0), (6, 64.0), (8, 57.0), (10, 61.0), (11, 61.0), (12, 63.0)]","[(1, 61.0), (6, 66.0), (7, 65.0), (9, 60.0), (10, 66.0), (11, 62.0)]","[(5, 55.0), (8, 57.0)]","[(4, 55.0), (5, 55.0), (6, 61.0), (8, 55.0), (12, 58.0)]","[(1, 53.0), (2, 55.0), (4, 63.0), (5, 62.0)]","[(1, 61.0), (6, 56.0), (7, 55.0), (10, 60.0)]","[(2, 57.0), (4, 60.0), (8, 58.0), (9, 48.0)]","[(2, 60.0), (4, 52.0), (5, 52.0), (11, 47.0)]"
460,"[(2, 67.0), (3, 67.0), (5, 71.0), (6, 69.0), (8, 68.0), (10, 68.0), (11, 71.0), (12, 69.0)]","[(1, 68.0), (6, 69.0), (7, 68.0), (9, 68.0), (10, 74.0), (11, 69.0)]","[(5, 58.0), (8, 58.0)]","[(4, 59.0), (5, 58.0), (6, 63.0), (8, 57.0), (12, 61.0)]","[(1, 55.0), (2, 59.0), (4, 65.0), (5, 62.0)]","[(1, 64.0), (6, 56.0), (7, 60.0), (10, 62.0)]","[(2, 58.0), (4, 61.0), (8, 59.0), (9, 50.0)]","[(2, 61.0), (4, 53.0), (5, 54.0), (11, 50.0)]"
461,"[(2, 76.0), (3, 90.0), (5, 83.0), (6, 87.0), (8, 85.0), (10, 81.0), (11, 89.0), (12, 89.0)]","[(1, 79.0), (6, 85.0), (7, 80.0), (9, 87.0), (10, 84.0), (11, 81.0)]","[(5, 57.0), (8, 56.0)]","[(4, 58.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 64.0), (5, 60.0)]","[(1, 63.0), (6, 54.0), (7, 61.0), (10, 61.0)]","[(2, 54.0), (4, 57.0), (8, 55.0), (9, 43.0)]","[(2, 58.0), (4, 49.0), (5, 51.0), (11, 45.0)]"
462,"[(2, 59.0), (3, 59.0), (5, 64.0), (6, 60.0), (8, 61.0), (10, 59.0), (11, 65.0), (12, 61.0)]","[(1, 60.0), (6, 63.0), (7, 62.0), (9, 58.0), (10, 63.0), (11, 65.0)]","[(5, 57.0), (8, 58.0)]","[(4, 58.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 64.0), (6, 56.0), (7, 59.0), (10, 61.0)]","[(2, 53.0), (4, 56.0), (8, 55.0), (9, 43.0)]","[(2, 56.0), (4, 47.0), (5, 50.0), (11, 43.0)]"
463,"[(2, 61.0), (3, 59.0), (5, 64.0), (6, 62.0), (8, 60.0), (10, 62.0), (11, 61.0), (12, 62.0)]","[(1, 60.0), (6, 65.0), (7, 65.0), (9, 62.0), (10, 65.0), (11, 64.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 58.0), (10, 61.0)]","[(2, 55.0), (4, 58.0), (8, 56.0), (9, 45.0)]","[(2, 59.0), (4, 50.0), (5, 51.0), (11, 47.0)]"
464,"[(2, 79.0), (3, 86.0), (5, 80.0), (6, 87.0), (8, 83.0), (10, 83.0), (11, 85.0), (12, 87.0)]","[(1, 81.0), (6, 85.0), (7, 79.0), (9, 87.0), (10, 90.0), (11, 76.0)]","[(5, 57.0), (8, 56.0)]","[(4, 58.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 60.0), (10, 61.0)]","[(2, 57.0), (4, 59.0), (8, 57.0), (9, 49.0)]","[(2, 59.0), (4, 52.0), (5, 50.0), (11, 47.0)]"
465,"[(2, 66.0), (3, 67.0), (5, 71.0), (6, 69.0), (8, 69.0), (10, 65.0), (11, 71.0), (12, 72.0)]","[(1, 63.0), (6, 70.0), (7, 67.0), (9, 67.0), (10, 69.0), (11, 70.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 63.0), (6, 55.0), (7, 59.0), (10, 61.0)]","[(2, 54.0), (4, 56.0), (8, 55.0), (9, 45.0)]","[(2, 57.0), (4, 49.0), (5, 50.0), (11, 45.0)]"
466,"[(2, 34.0), (3, 29.0), (5, 46.0), (6, 37.0), (8, 32.0), (10, 34.0), (11, 37.0), (12, 34.0)]","[(1, 38.0), (6, 40.0), (7, 44.0), (9, 31.0), (10, 38.0), (11, 43.0)]","[(5, 57.0), (8, 58.0)]","[(4, 56.0), (5, 56.0), (6, 62.0), (8, 57.0), (12, 59.0)]","[(1, 54.0), (2, 56.0), (4, 64.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 55.0), (10, 62.0)]","[(2, 59.0), (4, 62.0), (8, 61.0), (9, 50.0)]","[(2, 63.0), (4, 54.0), (5, 56.0), (11, 53.0)]"
467,"[(2, 55.0), (3, 53.0), (5, 58.0), (6, 56.0), (8, 54.0), (10, 54.0), (11, 59.0), (12, 56.0)]","[(1, 58.0), (6, 59.0), (7, 58.0), (9, 52.0), (10, 60.0), (11, 58.0)]","[(5, 58.0), (8, 58.0)]","[(4, 58.0), (5, 58.0), (6, 63.0), (8, 57.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 65.0), (5, 62.0)]","[(1, 64.0), (6, 56.0), (7, 58.0), (10, 62.0)]","[(2, 56.0), (4, 59.0), (8, 57.0), (9, 46.0)]","[(2, 59.0), (4, 51.0), (5, 53.0), (11, 48.0)]"
468,"[(2, 27.0), (3, 26.0), (5, 39.0), (6, 32.0), (8, 23.0), (10, 28.0), (11, 27.0), (12, 29.0)]","[(1, 31.0), (6, 34.0), (7, 41.0), (9, 27.0), (10, 29.0), (11, 35.0)]","[(5, 55.0), (8, 57.0)]","[(4, 55.0), (5, 55.0), (6, 61.0), (8, 57.0), (12, 59.0)]","[(1, 53.0), (2, 56.0), (4, 63.0), (5, 62.0)]","[(1, 62.0), (6, 55.0), (7, 54.0), (10, 61.0)]","[(2, 59.0), (4, 60.0), (8, 60.0), (9, 50.0)]","[(2, 62.0), (4, 52.0), (5, 55.0), (11, 54.0)]"
469,"[(2, 54.0), (3, 50.0), (5, 57.0), (6, 56.0), (8, 50.0), (10, 55.0), (11, 54.0), (12, 55.0)]","[(1, 54.0), (6, 59.0), (7, 60.0), (9, 52.0), (10, 58.0), (11, 58.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 56.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 54.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 57.0), (10, 62.0)]","[(2, 57.0), (4, 59.0), (8, 57.0), (9, 49.0)]","[(2, 60.0), (4, 51.0), (5, 52.0), (11, 49.0)]"
470,"[(2, 59.0), (3, 68.0), (5, 67.0), (6, 68.0), (8, 65.0), (10, 63.0), (11, 67.0), (12, 66.0)]","[(1, 64.0), (6, 67.0), (7, 66.0), (9, 66.0), (10, 67.0), (11, 64.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 58.0), (4, 63.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 58.0), (10, 61.0)]","[(2, 54.0), (4, 56.0), (8, 54.0), (9, 45.0)]","[(2, 58.0), (4, 49.0), (5, 49.0), (11, 44.0)]"
471,"[(4, 20.0)]",[],"[(5, 54.0), (8, 57.0)]","[(4, 53.0), (5, 51.0), (6, 59.0), (8, 56.0), (12, 57.0)]","[(1, 50.0), (2, 53.0), (4, 61.0), (5, 62.0)]","[(1, 61.0), (6, 55.0), (7, 49.0), (10, 61.0)]","[(2, 56.0), (4, 57.0), (8, 59.0), (9, 45.0)]","[(2, 58.0), (4, 48.0), (5, 55.0), (11, 52.0)]"
472,"[(2, 74.0), (3, 79.0), (5, 77.0), (6, 79.0), (8, 74.0), (10, 74.0), (11, 78.0), (12, 81.0)]","[(1, 74.0), (6, 78.0), (7, 73.0), (9, 77.0), (10, 80.0), (11, 74.0)]","[(5, 57.0), (8, 58.0)]","[(4, 59.0), (5, 58.0), (6, 63.0), (8, 57.0), (12, 61.0)]","[(1, 56.0), (2, 59.0), (4, 65.0), (5, 61.0)]","[(1, 63.0), (6, 56.0), (7, 60.0), (10, 62.0)]","[(2, 55.0), (4, 57.0), (8, 56.0), (9, 45.0)]","[(2, 58.0), (4, 50.0), (5, 51.0), (11, 46.0)]"
473,"[(2, 79.0), (3, 84.0), (5, 82.0), (6, 87.0), (8, 84.0), (10, 85.0), (11, 85.0), (12, 84.0)]","[(1, 81.0), (6, 86.0), (7, 81.0), (9, 83.0), (10, 90.0), (11, 81.0)]","[(5, 58.0), (8, 57.0)]","[(4, 58.0), (5, 58.0), (6, 63.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 60.0), (4, 65.0), (5, 61.0)]","[(1, 64.0), (6, 55.0), (7, 61.0), (10, 62.0)]","[(2, 57.0), (4, 59.0), (8, 57.0), (9, 48.0)]","[(2, 60.0), (4, 52.0), (5, 51.0), (11, 47.0)]"
474,"[(2, 57.0), (3, 57.0), (5, 65.0), (6, 63.0), (8, 56.0), (10, 59.0), (11, 59.0), (12, 60.0)]","[(1, 58.0), (6, 62.0), (7, 64.0), (9, 56.0), (10, 64.0), (11, 60.0)]","[(5, 56.0), (8, 57.0)]","[(4, 56.0), (5, 55.0), (6, 61.0), (8, 56.0), (12, 58.0)]","[(1, 53.0), (2, 56.0), (4, 63.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 57.0), (10, 60.0)]","[(2, 56.0), (4, 60.0), (8, 57.0), (9, 47.0)]","[(2, 60.0), (4, 51.0), (5, 52.0), (11, 47.0)]"
475,"[(2, 11.0), (5, 25.0), (6, 11.0), (10, 10.0), (11, 10.0)]","[(1, 15.0), (6, 16.0), (7, 27.0), (10, 10.0), (11, 23.0)]","[(5, 54.0), (8, 57.0)]","[(4, 53.0), (5, 52.0), (6, 59.0), (8, 56.0), (12, 57.0)]","[(1, 51.0), (2, 52.0), (4, 61.0), (5, 62.0)]","[(1, 61.0), (6, 56.0), (7, 49.0), (10, 60.0)]","[(2, 57.0), (4, 59.0), (8, 58.0), (9, 47.0)]","[(2, 59.0), (4, 51.0), (5, 53.0), (11, 50.0)]"
476,"[(2, 45.0), (3, 47.0), (5, 57.0), (6, 52.0), (8, 43.0), (10, 46.0), (11, 46.0), (12, 50.0)]","[(1, 48.0), (6, 53.0), (7, 54.0), (9, 47.0), (10, 49.0), (11, 51.0)]","[(5, 57.0), (8, 57.0)]","[(4, 56.0), (5, 56.0), (6, 62.0), (8, 56.0), (12, 59.0)]","[(1, 54.0), (2, 57.0), (4, 63.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 56.0), (10, 61.0)]","[(2, 58.0), (4, 61.0), (8, 58.0), (9, 49.0)]","[(2, 61.0), (4, 52.0), (5, 54.0), (11, 50.0)]"
477,"[(2, 52.0), (3, 55.0), (5, 60.0), (6, 55.0), (8, 58.0), (10, 53.0), (11, 60.0), (12, 56.0)]","[(1, 54.0), (6, 57.0), (7, 59.0), (9, 54.0), (10, 54.0), (11, 62.0)]","[(5, 55.0), (8, 57.0)]","[(4, 54.0), (5, 54.0), (6, 61.0), (8, 55.0), (12, 57.0)]","[(1, 52.0), (2, 55.0), (4, 62.0), (5, 61.0)]","[(1, 61.0), (6, 55.0), (7, 54.0), (10, 60.0)]","[(2, 58.0), (4, 60.0), (8, 59.0), (9, 46.0)]","[(2, 61.0), (4, 51.0), (5, 55.0), (11, 51.0)]"
478,"[(2, 71.0), (3, 69.0), (5, 70.0), (6, 71.0), (8, 70.0), (10, 71.0), (11, 73.0), (12, 72.0)]","[(1, 71.0), (6, 72.0), (7, 69.0), (9, 72.0), (10, 78.0), (11, 70.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 59.0), (4, 64.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 59.0), (10, 61.0)]","[(2, 55.0), (4, 57.0), (8, 55.0), (9, 45.0)]","[(2, 57.0), (4, 49.0), (5, 50.0), (11, 45.0)]"
479,"[(2, 75.0), (3, 75.0), (5, 76.0), (6, 77.0), (8, 72.0), (10, 73.0), (11, 78.0), (12, 78.0)]","[(1, 73.0), (6, 76.0), (7, 72.0), (9, 74.0), (10, 80.0), (11, 75.0)]","[(5, 56.0), (8, 57.0)]","[(4, 56.0), (5, 56.0), (6, 62.0), (8, 55.0), (12, 58.0)]","[(1, 54.0), (2, 57.0), (4, 63.0), (5, 61.0)]","[(1, 62.0), (6, 56.0), (7, 57.0), (10, 60.0)]","[(2, 56.0), (4, 60.0), (8, 57.0), (9, 47.0)]","[(2, 59.0), (4, 52.0), (5, 51.0), (11, 46.0)]"
480,"[(2, 33.0), (3, 31.0), (5, 42.0), (6, 36.0), (8, 29.0), (10, 36.0), (11, 36.0), (12, 33.0)]","[(1, 39.0), (6, 39.0), (7, 44.0), (9, 30.0), (10, 38.0), (11, 41.0)]","[(5, 57.0), (8, 58.0)]","[(4, 57.0), (5, 56.0), (6, 62.0), (8, 57.0), (12, 60.0)]","[(1, 53.0), (2, 57.0), (4, 65.0), (5, 62.0)]","[(1, 63.0), (6, 56.0), (7, 55.0), (10, 62.0)]","[(2, 59.0), (4, 62.0), (8, 60.0), (9, 49.0)]","[(2, 62.0), (4, 53.0), (5, 56.0), (11, 52.0)]"
481,"[(2, 62.0), (3, 66.0), (5, 71.0), (6, 69.0), (8, 66.0), (10, 68.0), (11, 69.0), (12, 68.0)]","[(1, 67.0), (6, 67.0), (7, 68.0), (9, 63.0), (10, 73.0), (11, 64.0)]","[(5, 57.0), (8, 57.0)]","[(4, 57.0), (5, 57.0), (6, 62.0), (8, 56.0), (12, 60.0)]","[(1, 55.0), (2, 58.0), (4, 64.0), (5, 61.0)]","[(1, 62.0), (6, 55.0), (7, 59.0), (10, 61.0)]","[(2, 54.0), (4, 58.0), (8, 55.0), (9, 43.0)]","[(2, 58.0), (4, 49.0), (5, 52.0), (11, 46.0)]"
